connectionpool.py-396-2022-10-17 16:01:36,035-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:36,035-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:36,476-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:36,476-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:36,877-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:36,877-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:37,359-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:37,359-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:37,827-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:37,827-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:38,204-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:38,204-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:38,658-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:38,658-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:39,078-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:39,078-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:39,494-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:39,494-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-208-2022-10-17 16:01:53,303-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-396-2022-10-17 16:01:53,551-DEBUG-http://127.0.0.1:39037 "GET /screenshot/0 HTTP/1.1" 200 118512
connectionpool.py-396-2022-10-17 16:01:53,667-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 41518
connectionpool.py-208-2022-10-17 16:01:53,678-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-208-2022-10-17 16:01:53,678-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-396-2022-10-17 16:01:53,866-DEBUG-http://127.0.0.1:39037 "GET /screenshot/0 HTTP/1.1" 200 118512
connectionpool.py-396-2022-10-17 16:01:53,866-DEBUG-http://127.0.0.1:39037 "GET /screenshot/0 HTTP/1.1" 200 118512
connectionpool.py-396-2022-10-17 16:01:54,033-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:54,033-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:54,478-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:54,478-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:54,916-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:54,916-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:55,340-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:55,340-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:55,772-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:55,772-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:56,189-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:56,189-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:56,629-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:56,629-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:57,054-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:57,054-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:57,473-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:57,473-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:57,909-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:57,909-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:58,326-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:58,326-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:58,763-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:58,763-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:59,164-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:59,164-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:59,618-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:01:59,618-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:00,007-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:00,007-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:00,408-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:00,408-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:00,858-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:00,858-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:01,273-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:01,273-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:01,680-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:01,680-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:02,090-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:02,090-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:02,512-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:02,512-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:02,951-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:02,951-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:03,375-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:03,375-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:03,815-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-396-2022-10-17 16:02:03,815-DEBUG-http://127.0.0.1:39037 "POST /jsonrpc/0 HTTP/1.1" 200 None
connectionpool.py-208-2022-10-17 16:02:04,044-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-208-2022-10-17 16:02:04,044-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-208-2022-10-17 16:02:04,044-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-396-2022-10-17 16:02:04,245-DEBUG-http://127.0.0.1:39037 "GET /screenshot/0 HTTP/1.1" 200 118512
connectionpool.py-396-2022-10-17 16:02:04,245-DEBUG-http://127.0.0.1:39037 "GET /screenshot/0 HTTP/1.1" 200 118512
connectionpool.py-396-2022-10-17 16:02:04,245-DEBUG-http://127.0.0.1:39037 "GET /screenshot/0 HTTP/1.1" 200 118512
connectionpool.py-396-2022-10-17 16:02:04,350-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 41518
connectionpool.py-396-2022-10-17 16:02:04,350-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 41518
connectionpool.py-396-2022-10-17 16:02:04,350-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 41518
connectionpool.py-396-2022-10-17 16:02:04,447-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 181
connectionpool.py-396-2022-10-17 16:02:04,447-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 181
connectionpool.py-396-2022-10-17 16:02:04,447-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 181
connectionpool.py-396-2022-10-17 16:02:04,537-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 6847
connectionpool.py-396-2022-10-17 16:02:04,537-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 6847
connectionpool.py-396-2022-10-17 16:02:04,537-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 6847
connectionpool.py-396-2022-10-17 16:02:04,827-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 87519
connectionpool.py-396-2022-10-17 16:02:04,827-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 87519
connectionpool.py-396-2022-10-17 16:02:04,827-DEBUG-http://127.0.0.1:39037 "POST /shell HTTP/1.1" 200 87519
connectionpool.py-396-2022-10-17 16:02:04,875-DEBUG-http://127.0.0.1:39037 "GET /pidof/com.ticauto.weather HTTP/1.1" 200 5
connectionpool.py-396-2022-10-17 16:02:04,875-DEBUG-http://127.0.0.1:39037 "GET /pidof/com.ticauto.weather HTTP/1.1" 200 5
connectionpool.py-396-2022-10-17 16:02:04,875-DEBUG-http://127.0.0.1:39037 "GET /pidof/com.ticauto.weather HTTP/1.1" 200 5
main.py-25-2022-10-17 16:02:04,878-DEBUG-assertEqual error, reopen com.ticauto.weather:id/weather_layout
main.py-25-2022-10-17 16:02:04,878-DEBUG-assertEqual error, reopen com.ticauto.weather:id/weather_layout
main.py-25-2022-10-17 16:02:04,878-DEBUG-assertEqual error, reopen com.ticauto.weather:id/weather_layout
connectionpool.py-208-2022-10-17 16:03:53,276-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-396-2022-10-17 16:03:53,510-DEBUG-http://127.0.0.1:45131 "GET /screenshot/0 HTTP/1.1" 200 130915
connectionpool.py-396-2022-10-17 16:03:53,620-DEBUG-http://127.0.0.1:45131 "POST /shell HTTP/1.1" 200 44333
connectionpool.py-396-2022-10-17 16:03:53,655-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 200 519
_api.py-166-2022-10-17 16:03:53,658-DEBUG-Attempting to acquire lock 140357494603280 on /home/xslan/.uiautomator2/filelocks/YmNhZmYxNDE=.lock
_api.py-170-2022-10-17 16:03:53,660-DEBUG-Lock 140357494603280 acquired on /home/xslan/.uiautomator2/filelocks/YmNhZmYxNDE=.lock
connectionpool.py-396-2022-10-17 16:03:53,720-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 200 542
connectionpool.py-208-2022-10-17 16:03:53,729-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-396-2022-10-17 16:03:53,742-DEBUG-http://127.0.0.1:45131 "GET /version HTTP/1.1" 200 6
connectionpool.py-396-2022-10-17 16:03:53,798-DEBUG-http://127.0.0.1:45131 "POST /shell HTTP/1.1" 200 44
connectionpool.py-396-2022-10-17 16:03:53,816-DEBUG-http://127.0.0.1:45131 "DELETE /services/uiautomator HTTP/1.1" 200 48
connectionpool.py-396-2022-10-17 16:03:54,061-DEBUG-http://127.0.0.1:45131 "POST /shell HTTP/1.1" 200 87513
connectionpool.py-396-2022-10-17 16:03:54,141-DEBUG-http://127.0.0.1:45131 "POST /shell HTTP/1.1" 200 115
connectionpool.py-396-2022-10-17 16:03:54,205-DEBUG-http://127.0.0.1:45131 "POST /shell HTTP/1.1" 200 6778
connectionpool.py-396-2022-10-17 16:03:54,279-DEBUG-http://127.0.0.1:45131 "POST /shell HTTP/1.1" 200 120
connectionpool.py-396-2022-10-17 16:03:54,342-DEBUG-http://127.0.0.1:45131 "POST /shell HTTP/1.1" 200 3375
connectionpool.py-396-2022-10-17 16:03:54,363-DEBUG-http://127.0.0.1:45131 "POST /services/uiautomator HTTP/1.1" 200 53
connectionpool.py-396-2022-10-17 16:03:54,881-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:03:54,898-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 502 0
connectionpool.py-396-2022-10-17 16:03:55,921-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:03:55,936-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 502 0
connectionpool.py-396-2022-10-17 16:03:56,953-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:03:56,979-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 502 0
connectionpool.py-396-2022-10-17 16:03:57,999-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:03:58,016-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 502 0
connectionpool.py-396-2022-10-17 16:03:59,038-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:03:59,054-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 502 0
connectionpool.py-396-2022-10-17 16:04:00,070-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:04:00,091-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 502 0
connectionpool.py-396-2022-10-17 16:04:01,108-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:04:01,284-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 200 201
connectionpool.py-396-2022-10-17 16:04:01,392-DEBUG-http://127.0.0.1:45131 "POST /shell HTTP/1.1" 200 116
connectionpool.py-396-2022-10-17 16:04:02,404-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:04:02,416-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 502 0
connectionpool.py-396-2022-10-17 16:04:03,433-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:04:03,452-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 502 0
connectionpool.py-396-2022-10-17 16:04:04,469-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:04:04,486-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 502 0
connectionpool.py-396-2022-10-17 16:04:05,507-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:04:05,529-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 502 0
connectionpool.py-396-2022-10-17 16:04:06,547-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:04:06,565-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 502 0
connectionpool.py-396-2022-10-17 16:04:07,582-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:04:07,598-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 502 0
connectionpool.py-396-2022-10-17 16:04:08,616-DEBUG-http://127.0.0.1:45131 "GET /services/uiautomator HTTP/1.1" 200 31
connectionpool.py-396-2022-10-17 16:04:08,799-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 200 201
_api.py-200-2022-10-17 16:04:08,802-DEBUG-Attempting to release lock 140357494603280 on /home/xslan/.uiautomator2/filelocks/YmNhZmYxNDE=.lock
_api.py-203-2022-10-17 16:04:08,803-DEBUG-Lock 140357494603280 released on /home/xslan/.uiautomator2/filelocks/YmNhZmYxNDE=.lock
connectionpool.py-396-2022-10-17 16:04:09,150-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 200 1890
main.py-33-2022-10-17 16:04:09,175-DEBUG-test_WeatherTitle:Weather
connectionpool.py-208-2022-10-17 16:04:09,182-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-208-2022-10-17 16:04:09,182-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-396-2022-10-17 16:04:09,431-DEBUG-http://127.0.0.1:45131 "GET /screenshot/0 HTTP/1.1" 200 130915
connectionpool.py-396-2022-10-17 16:04:09,431-DEBUG-http://127.0.0.1:45131 "GET /screenshot/0 HTTP/1.1" 200 130915
connectionpool.py-396-2022-10-17 16:04:09,677-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 200 1890
connectionpool.py-396-2022-10-17 16:04:09,677-DEBUG-http://127.0.0.1:45131 "POST /jsonrpc/0 HTTP/1.1" 200 1890
main.py-40-2022-10-17 16:04:09,697-DEBUG-current city name is : 普洱市江城哈尼族彝族自治县
main.py-40-2022-10-17 16:04:09,697-DEBUG-current city name is : 普洱市江城哈尼族彝族自治县
connectionpool.py-208-2022-10-17 16:04:09,702-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-208-2022-10-17 16:04:09,702-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-208-2022-10-17 16:04:09,702-DEBUG-Starting new HTTP connection (1): 127.0.0.1
connectionpool.py-396-2022-10-17 16:04:09,922-DEBUG-http://127.0.0.1:45131 "GET /screenshot/0 HTTP/1.1" 200 130915
